Title,Price,Area,Address,Gen_descrip,Loại hình,Số phòng ngủ,Tình trạng pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Bình nóng lạnh,Máy hút mùi,Tủ bếp,Bàn ăn,Kệ TV,Tủ trang trí,Giường ngủ,Bàn phấn,Tủ quần áo,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Bàn ghế P.khách,Hướng nhà,Số tầng,Mặt tiền,Nội thất,Hướng ban công,Căn góc,Đường vào,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả,Tổng diện tích sử dụng
"
Bán căn chung cư phố tú mỡ , 98m2 , 2n2vs, full đồ , giá 4 tỷ 7
","
4,7
Tỷ ","
96
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Căn hộ chung cư tại Đường Tú Mỡ']","
Cần bán căn Chung cư phố Cầu Giấy. DT 96m, 2n2vs, tầng trung, giá 4,7 tỷ- Cửa Tây, bc ĐN, view nội khu, lô góc, phí dv 4k, có slot oto- Nội thất: như hình- Pháp lý: Lâu dài- Tiện ích khu: Sảnh cư dân: Tại tầng 1 là khu vực sảnh cư dân sang trọng và hiện đại, tách biệt với khu trung tâm thương mạiKhu thương mại: Toàn bộ khu vực tầng 1 đến tầng 2 của dự án được dành cho khu vực thương mại - dịch vụ của tòa nhàHầm đỗ xe: Chủ đầu tư cung cấp 2 tầng hầm đỗ xe rộng rãi nhằm đảm bảo đáp ứng đủ nhu cầu cho cư dânKhu vui chơi trẻ em: Sân chơi trẻ em trong nhà của dự án được bố trí cầu trượt, xích đu, vòng quay thú,...- Liên kết khu vực:Nằm tại số 5 đường Tú Mỡ, thuộc phường Trung Hòa, quận Cầu Giấy, Hà Nội. Đây là vị trí trung tâm với mặt đường lớn, giao thông thuận tiện khi là nút giao thông trọng điểm nối với cửa ngõ phía Tây lên khu phát triển mới Láng Hòa Lạc, Hà Tây cũ….hay vào trung tâm Trần Duy Hưng, Nguyễn Trí Thanh….- Lh ngay để dc tư vấn và dẫn đi xem nhà miễn phí- Cam kết ko thu phí khách hàng. - Hình ảnh và thông tin chuẩn xác 100%.
 
LH 
",Căn hộ,,Sổ đỏ, 11/10/2023,08/11/2023,Bán,2567247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Cần bán căn chung cư quận cầu giấy , 96m2, 2n2vs, giá 4,7 tỷ
","
4,7
Tỷ ","
96
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Căn hộ chung cư tại Đường Tú Mỡ']","
Cần bán căn Chung cư phố Cầu Giấy. DT 96m, 2n2vs, tầng trung, giá 4,7 tỷ- Cửa Tây, bc ĐN, view nội khu, lô góc, phí dv 4k, có slot oto- Nội thất: như hình- Pháp lý: Lâu dài- Tiện ích khu: Sảnh cư dân: Tại tầng 1 là khu vực sảnh cư dân sang trọng và hiện đại, tách biệt với khu trung tâm thương mạiKhu thương mại: Toàn bộ khu vực tầng 1 đến tầng 2 của dự án được dành cho khu vực thương mại - dịch vụ của tòa nhàHầm đỗ xe: Chủ đầu tư cung cấp 2 tầng hầm đỗ xe rộng rãi nhằm đảm bảo đáp ứng đủ nhu cầu cho cư dânKhu vui chơi trẻ em: Sân chơi trẻ em trong nhà của dự án được bố trí cầu trượt, xích đu, vòng quay thú,...- Liên kết khu vực:Nằm tại số 5 đường Tú Mỡ, thuộc phường Trung Hòa, quận Cầu Giấy, Hà Nội. Đây là vị trí trung tâm với mặt đường lớn, giao thông thuận tiện khi là nút giao thông trọng điểm nối với cửa ngõ phía Tây lên khu phát triển mới Láng Hòa Lạc, Hà Tây cũ….hay vào trung tâm Trần Duy Hưng, Nguyễn Trí Thanh….- Lh ngay để dc tư vấn và dẫn đi xem nhà miễn phí- Cam kết ko thu phí khách hàng. - Hình ảnh và thông tin chuẩn xác 100%.
 
LH 
",Căn hộ,,Sổ đỏ, 11/10/2023,08/11/2023,Bán,2567286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
🏡 Chính chủ bán gấp nhà lô góc rẻ nhất Thụy Phương: 71M2 NỞ HẬU - 4 TẦNG - 2 mặt tiền. Ô tô đỗ cửa
","
Thỏa thuận
","
71
m2
","['Hà Nội', 'Quận Bắc Từ Liêm', 'Mua bán Nhà riêng tại Đường Thụy Phương']","
🏡 CHÍNH CHỦ BÁN GẤP NHÀ LÔ GÓC RẺ NHẤT THỤY PHƯƠNG: 71M2 NỞ HẬU - 4 TẦNG - 2 MẶT TIỀN, Ô TÔ ĐỖ CỬA, GẦN 3 BỆNH VIỆN LỚN, CHỢ, TRƯỜNG HỌC... GIÁ ĐẦU TƯ.- Nhà dân xây rất kiên cố, tường 20 chắc chắn, nhiều cửa sổ, nhiều ánh sáng tự nhiên, cảm giác sáng sủa & bình yên. - Đường Thụy Phương có dự án mở đường bên phía đối diện, kinh doanh sầm uất, cơ sở hạ tầng phát triển nhanh, đang có dự án hồ điều hoà của Vin gần đó.- Có thể làm chung cư mini 7 phòng ngủ, lắp cầu thang máy + nhà để xe chứa gần 20 xe máy.- Thiết kế: 4 tầng + Tầng 1: Sảnh để xe riêng biệt + Phòng khách + phòng bếp cực rộng + WC.+ Tầng 2: 2 Phòng ngủ rộng + WC + 1 ban công rộng trồng Lan.+ Tầng 3: 2 Phòng ngủ rộng + WC + 1 ban công nhỏ view đẹp.+ Tầng 4: Phòng thờ rộng + 1 phòng kho + 1 sân thượng siêu rộng làm sân chơi, trồng cây cảnh, ngồi thư giãn, thiết kế khu trồng rau sạch và hệ thống nước tưới riêng.- Mỗi phòng ngủ đều có 2 cửa sổ to và hành lang ngập tràn ánh sáng. - Nhà gần Sông Hồng thoáng mát quanh năm.- Giá đầu tư: 5,85tỷ (có thương lượng). (Giá thấp hơn 1 tỷ so với căn hàng xóm giao bán)- Liên hệ chủ nhà không qua trung gian: 092.952.0***#BANNHADONGNGAC #BANNHABACTULIEM#BANNHAXUANDINH#BANNHACONHUE#BANNHATANXUAN#BANNHATHUYPHUONG#BANNHALANGCODONGNGAC#MUABANNHADONGDA#MUABANNHAHAIBATRUNG#MUABANNHAHANOI#MUABANDATHANOI#MUABANNHADONGANH#MUABANDATDONGANH
",Nhà riêng,4.0,, 24/09/2023,22/10/2023,Bán,2535155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,5m,True,,,,,,,,,,,
"
Quỹ căn LK, BT góc, hồ điều hoà 29 ha đẹp nhất Eurowindow Twin Parks
","
13
Tỷ ","
75
m2
","['liền kề  Eurowindow Twin Parks', 'Mua bán Nhà biệt thự']","
Chào thị trường với chính sách bom tấn vô tiền khoáng hậu EuroWindown Twin Parks Gia Lâm đang trở thành tâm điểm chú ý trên thị trường BĐS.- Chiết khấu thanh toán sớm lên tới hơn 20% khi KH chốt mua trước lễ mở bán.- Nhận nhà, nhận sổ đỏ ngay và vẫn hưởng lợi từ 18 0% lãi suất.- Hưởng lợi trọn vẹn từ:+ Đón sóng Gia Lâm lên quận.+ Gần trung tâm hành chính mới Gia Lâm, đối diện hồ điều hòa 29ha.+ Cạnh Vinhomes Gia Lâm với 100 nghìn cư dân hiện hữu.+ Cơ sở hạ tầng Gia Lâm đang được đầu tư mạnh mẽ.+ Cầu Vĩnh Tuy 2 thông xe.+ 3 cầu vượt Ngô Xuân Quảng với QL5, nút giao QL5 với đường Đông Dư - Dương Xá, nút giao yên Viên Đình Xuyên Phù Đồng đến đường Hà Huy Tập, xây hầm chui tại nút giao Cổ Linh - đường dẫn cầu Vĩnh Tuy.
","Nhà biệt thự, liền kề",,Sổ đỏ, 11/10/2023,08/11/2023,Bán,2567027,,,,,,,,,,,,,,,Đông-Nam,,,,,,,,,,,,,,
"
Cơ hội sở hữu CC cao cấp 2N2VS Gía Sốc tại TT Q.Long Biên chỉ 2,2x tỷ nhận nhà ở ngay tại ECO CITY
","
2,25
Tỷ ","
63,6
m2
",['Mua bán Căn hộ chung cư  Eco City Việt Hưng'],"
*Độc quyền toà Ecocity Việt Hưng* Nhận nhà ở ngay giá từ 2.2X TỶ - 63m2 -2PN2VS* Bàn giao FULL nội thất liền tường cao cấp* Có hỗ trợ vay NH* Đã có sổ* Quà tặng 1 khóa học tiếng anh ( 6 tháng ) tại trung tâm Language link Việt Hưng – Long Biên* Tặng 1 năm tập gym, bể bơi tại Eco fitnessLiên hệ mr Linh 0888160089***Để được Tư vấn và đăng ký xem căn thực tế
",Căn hộ,,Sổ hồng, 11/10/2023,08/11/2023,Bán,2567307,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,Tây-Nam,,,,,,,,,,,,,,
"
Trả trước 1,2 tỷ nhận nhà đón tết cuối năm 2023
","
3
Tỷ ","
68
m2
",['Mua bán Căn hộ chung cư  An Lạc Green Symphony'],"
CĂN HỘ CAO CẤP GẦN VINSMARY CITYNHẬN NHÀ NGAY THÁNG 12💥Giá gốc đợt 2 + chính sách tháng 10 mới nhất👉 Chiết khấu lên đến 11,5% + thêm 40 triệu👉 Hỗ trợ lãi suất 0% và ân hạn nợ gốc lên tới 24 tháng👉 Đóng 50% nhận nhà ngay - đợt 2 chỉ 15%============⚡️NHẬN BẢNG GIÁ MỚI NHẤT☎️Hotline: 0962754***- Vị trí: mặt đường vành đai 3.5 cách Mỹ Đình 5 phút chạy xe- Hạ tầng hoàn thiện đồng bộ với hơn 20 tiện ích đẳng cấp 5* - Wifi free toàn KĐT- Đặc biệt trường liên cấp Đoàn Thị Điểm sẽ khởi công tháng 10/2023- Quy mô: 2 tầng hầm; 2 tầng trung tâm thương mại; 19 tầng căn hộ; Sky Garden tầng máiDự án đạt tiêu chuẩn Phòng cháy chữa cháy mới nhất ban hành năm 2021🎯Diện tích linh hoạt:⚡️ Căn 2PN: 66 m2 từ 2,8 tỷ/ căn⚡️ Căn 2PN + 1: 80m2 từ 3,4 tỷ/ căn⚡️ Căn 3PN : 95 m2 từ 3,9 tỷ /căn🎯Bàn giao 31/12/2023☘️Đây là khu đô thị được ví như Ecopark Phía Tây Hà Nội- Mật độ cây xanh mặt nước chiếm tới 70%- Đường nội khu 58m; 30m; 13,5m- Đầy đủ tiện ích chuẩn Resort 5 sao bể bơi tràn bờ; 3 công viên chủ đề; khu Clubhouse; phòng tập GYM,....-------------------------------------------Quý khách tham quan căn mẫu liên hệPKD Chủ đầu tư: 0962754***☎ Hotline: 0962754913***0329673***
",Căn hộ,,Sổ hồng, 11/10/2023,08/11/2023,Bán,2567015,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"
Nhà đẹp giá rẻ, view thoáng 3PN khu Zenpark, Vinhomes Ocean Park 85m2 chốt 3.539 TỶ
","
3,54
Tỷ ","
85
m2
",['Mua bán Căn hộ chung cư  Vinhomes Ocean Park'],"
Cực sốc căn 3 ngủ đủ đồ.Thông tin căn:- Diện tích: 85m².- Thiết kế: 3 phòng ngủ, 2 vệ sinh.- Căn góc cực thoáng- View khu biệt thự thấp tầng.- Ảnh căn hộ có thiết kế tương tự- Nội thất: Nhà nguyên bản CĐT, chưa thiết kế, sửa chữa gì cả.- Giá: 3.539 tỷ. Bao phí sang tên.- Sổ đỏ chính chủ, không vay ngân hàng, giấy tờ bao check.LH 0966.330.3***để dc tư vấn và dẫn đi xem căn hộ trực tiếp
",Căn hộ,,Sổ đỏ, 11/10/2023,25/10/2023,Bán,2566922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Tây-Nam,,,,,,,,,,,,,,
"
Mở bán chung cư Grand Sunlake trực tiếp CĐT - Hesco Văn Quán - Vị trí vàng cuối cùng tại Hà Đông
","
2,44 - 4,83
Tỷ ","
87 - 134
m2
",['Mua bán Căn hộ chung cư  Grand SunLake Văn Quán'],"
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án chung cư cao cấp Grand Sunlake (Hesco Văn Quán) 135 Trần Phú, Hà Đông - để lựa chọn căn hộ đẹp nhất với giá tốt nhất thị trường.Hotline: 0942 519 *** (Mr. Thanh - TPKD)--------------------- +++ Căn hộ sở hữu 50 năm: Căn 2 phòng ngủ diện tích 70 - 78 m² sổ 50 năm giá từ 1,8 tỷ. Căn 3 phòng ngủ diện tích 92 - 100 m² giá từ 2,9 tỷ. +++ Căn hộ sở hữu vĩnh viễn: Căn 2 phòng ngủ diện tích 70 - 78 m² giá từ 2,8 tỷ. Căn 2 phòng ngủ lớn diện tích 90 - 92 m² giá từ 3,2 tỷ. Căn 3 phòng ngủ thường diện tích 92 - 95 m² giá từ 3,3 tỷ. Căn 3 phòng ngủ góc diện tích từ 102 - 112 m² giá từ 4 - 4.5 tỷ.----------------- Chính sách bán hàng tháng 3/2023. - Chiết khấu lên đến 25% giá trị căn hộ. - Quà tặng lên đến 168 triệu đồng. - Cam kết thuê lại 12 tháng từ chủ đầu tư giá 18 - 20 triệu/tháng. - Hỗ trợ vay vốn ngân hàng 70% giá trị căn hộ, miễn gốc lãi 18.---------------- Liên hệ tư vấn 24/7: 0942 519 *** (Mr. Thanh - TPKD)
",Căn hộ,3.0,Sổ hồng, 11/10/2023,08/11/2023,Bán,1573805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,20.0,,,Đông-Nam,,,,,,,,,,
"
Chỉ 1.2 tỷ - Trực tiếp chủ đầu tư dự án Imperia Smart City - Quỹ ngoại giao giá tốt nhất thị trường
","
1,2 - 3
Tỷ ","
50 - 83
m2
",['Mua bán Căn hộ chung cư  Imperia Smart City'],"
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư MIK Group dự án Imperia Smart City để lựa chọn căn hộ đẹp nhất với giá tốt nhất thị trường. Hotline tư vấn 24/7 (Mr. Thanh - TPKD)*** Bảng hàng niêm yết và ngoại giao trực tiếp từ chủ đầu tư:- Căn Studio (28m2 - 35m2): (900 triệu - 1.2 tỷ).- Căn 1PN chính +1 PN phụ (46m2 - 59m2): 1.4 tỷ - 1.7 tỷ.- Căn 2 phòng ngủ chính, 1PN phụ, 1WC (hoặc 2WC) (59m2 - 69m2): 1.8 tỷ - 2.2 tỷ.- Căn 2 phòng ngủ chính, 1PN phụ, 2WC (65m2 - 69m2): 2.3 tỷ - 2.7 tỷ.- Căn 3 phòng ngủ (81.7m2 - 115m2 - 140m2): Từ 2.6 tỷ - 4.3 tỷ - 5.5 tỷ.- Ngoài ra còn nhiều phân khu Sapphire giá tốt kí trực tiếp CĐT để quý khách lựa chọn...*** Chính sách bán hàng tháng 06/2022 (Trực tiếp Chủ đầu tư):- Chiết khấu 17% tổng giá bán căn hộ.- Miễn phí 5 năm phí dịch vụ.- Khách hàng chỉ cần đóng 10% kí hợp đồng mua bán.- Bàn giao nhà đóng 5%.- Ngân hàng giải ngân 80% giá trị căn hộ lãi suất 0% trong 24 tháng đầu, miễn lãi gốc, miễn phí trả nợ trước hạn.Mở bán tòa I1, I2, I3 giá đợt đầu của dự án.Mua được là thắng.*** Liên hệ 24/7 (Mr. Thanh - TPKD)
",Căn hộ,3.0,Sổ hồng, 11/10/2023,08/11/2023,Bán,1722737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,16.0,,đầy đủ,Đông-Nam,Có,,,,,,,,,
"
1.8 tỷ - trực tiếp chủ đầu tư Le Grand Jardin Sài Đồng - Quỹ ngoại giao giá tốt nhất thị trường
","
1,8
Tỷ ","
97
m2
",['Mua bán Căn hộ chung cư  Le Grand Jardin Sài Đồng'],"
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án Le Grand Jardin Sài Đồng để lựa chọn căn hộ đẹp nhất với giá tốt nhất thị trường. Hotline: 0942 - 519 - *** (Mr. Thanh - TPKD)+ Căn hộ 2PN, 2PN+1 full nội thất giá tốt nhất: 1.8 - 2.5 tỷ+ Căn 3PN full nội thất giá tốt nhất: 2.7 - 3 tỷ+ Căn hộ đập thông 4PN giá từ 4 tỷ========================* Chính sách ưu đãi mới nhất: 02/2023- Chiết khấu 6%/ giá bán căn hộ.- Tặng 18 tháng phí dịch vụ.- Tặng ngay 3 chỉ vàng 9999- Hỗ trợ vay 70% giá trị căn hộ, hỗ trợ lãi suất 0% + ân hạn nợ gốc + miễn phí trả nợ trước hạn trong vòng 15 tháng.Hotline 24/7: 0942 - 519 - *** (Mr. Thanh - TPKD)
",Căn hộ,3.0,, 11/10/2023,08/11/2023,Bán,1752389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,,full,,Có,,,,,,,,,
"
Trực tiếp chủ đầu tư dự án căn hộ Khai Sơn City - Mở bán đợt 1 quỹ căn ngoại giao giá tốt
","
3 - 4
Tỷ ","
78 - 119
m2
",['Mua bán Căn hộ chung cư  Khai Sơn Town'],"
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án Khai Sơn City để lựa chọn căn đẹp nhất với giá tốt nhất thị trường.LH: (Mr. Thanh - TPKD)Mở bán đợt Chung cư Khai Sơn City Thượng Thanh, Long Biên - Sổ đỏ lâu dài - Giá chỉ từ 38tr/m2 - NH hỗ trợ tới 65% miễn lãi trong 24 tháng - Cách phố cổ chỉ 3km✔️Diện tích căn hộ linh hoạt cho mọi nhu cầu sử dụng:- 2PN: 78m2 - 90m2.- 3PN: 97m2 - 101m2 - 119m.- Đã đủ điều kiện bán hàng và ký HĐMB.- Bàn giao dự kiến Tháng 7/2024.💰 Chính sách tốt nhất khi mua căn hộ tại Khai Sơn City Long Biên- Giá mở bán đợt 1 chỉ từ 38Tr/m2.- Chiết khấu tối đa lên đến 9,5% GTCH.- Hỗ trợ vay lên tới 65% GTCH - LS 0% trong 24 tháng.- Miễn phí 2 năm dịch vụ.- Ưu tiên suất để ô tô vĩnh viễn tại hầm thông 3 tòa (dành cho 60 căn hộ đầu tiên ký HĐMB).✔️Quần thể tiện ích hiếm có còn sót lại:- Công viên hồ điều hoà 22ha sống trong lành- Hệ thống trường học: Mầm non, cấp 1-2 nằm ngay trong nội khu- Tiện ích bể bơi, khu gym spa 5*- Hệ thống shophouse dịch vụ liền kề Đã Vận Hành✔️Vị trí đắc địa bậc nhất:- Chỉ 10p di chuyển vào trung tâm Hà Nội.- Cách Quốc lộ 5 chỉ 50m, di chuyển đến cao tốc, các tỉnh lân cận thuận lợi.- Chỉ 30p ra đến sân bay Nội Bài.
",Căn hộ,3.0,Sổ hồng, 11/10/2023,08/11/2023,Bán,1887960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,20.0,,full cao cấp,Đông-Nam,Có,,,,,,,,,
"
Trực tiếp CĐT dự án shophouse, liền kề dự án Rue De Charme 214 Nguyễn Xiển -Suất ngoại giao giá tốt
","
18 - 27
Tỷ ","
85 - 130
m2
",['Mua bán Nhà phố thương mại Shophouse  Legacy Garden'],"
Liên hệ Ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án Rue De Charm (Legacy Garden) 214 Nguyễn Xiển - để sở hữu căn liền kề, shophouse đẹp nhất với giá tốt nhất thị trường. Hotline: 0952 - 519 - *** (Mr. Thanh - TPKD)Sở hữu shophouse triệu đô - ngã tư Nguyễn Xiển - khuất duy tiến. Bàn giao năm 10/ 2023.Giá chỉ từ 18 tỷ - 27 tỷ /1 căn 6 tầng.Quà tặng và tiến độ thanh toán và cực kỳ hấp dẫn:Miễn phí dịch vụ 5 năm.TT 95%: Được chiết khấu lên tới 6,6%.TT tiến độ: Được chiết khấu 4%.TT Hỗ Trợ Từ Ngân Hàng: Ngân Hàng hỗ trợ 65% Ân hạn nợ gốc lên tới 12 tháng (KH k cần trả cả gốc lẫn lãi trong vòng 12 tháng).- Thông tin dự án:- Tên dự án: Rue De Charme 214 Nguyễn Xiển Hà Nội (Legacy Garden 214 Nguyễn Xiển Hà Nội).- Chủ đầu tư: Công ty Haweicco.- Quy mô dự án: 118 lô.- Tình trạng: Đã xây xong.- Ngày bàn giao: 10/2023.Một bước xuống phố ngàn tiện ích:Nằm trong khu đô thị Hạ Đình.Gần đường Lương Thế Vinh kéo dài.Trường THPT.Ngay cạnh dự án Pandora 53 Triều Khúc.Đường Nguyễn Trãi, Đường Nguyễn Xiển.Độ cao: 6 tầng.Mặt Tiền: 5m - 6m.Diện tích: 85m - 93m² - 130m².Hoàn Thiện Mặt Ngoài - Thô Bên Trong (khách hàng có thể thiết kế theo ý thích).--------------------------------Pháp lý rõ ràng.Sổ đỏ: Lâu dài.Tư vấn miễn phí 24/24h.Nhận bảng giá mới nhất tháng 7/2023.Kí hợp đồng trực tiếp với chủ đầu tư.Đón khách thăm quan tại dự án.Liên hệ 24/7: 0942 - 519 - *** (Mr. Thanh - TPKD)
",Nhà phố thương mại Shophouse,,Sổ đỏ, 11/10/2023,08/11/2023,Bán,2402987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,,,,,,,,,,,,,,
"
Trực tiếp Chủ đầu tư dự án Capital Elite 18 Phạm Hùng - Quỹ căn ngoại giao giá tốt nhất thị trường
","
5,2 - 6,5
Tỷ ","
104 - 127
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Căn hộ chung cư tại Đường Phạm Hùng']","
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án Capital Elite 18 Phạm Hùng - để lựa chọn căn hộ đẹp nhất với giá tốt nhất thị trường.LH 24/7: 0942 - 519 - *** (Mr. Thanh - TPKD)++ Căn hộ Capital Elite full nội thất từ 5,2 tỷ, chiết khấu TTS 9%, hỗ trợ vay NH 65% miễn gốc lãi 12 tháng.- Thiết kế căn hộ thông minh đảm bảo 100% căn hộ có 2 ban công.+ 4,5 tầng hầm: Thoải mái slots đỗ ô tô.+ Diện tích: 105m - 127m² (3PN 2WC) giá 5.2 - 6.5 tỷ (tuỳ vào căn và phương án thanh toán)+ Căn hộ penthouse đẳng cấp 300m2+ 334 căn hộ - 16 căn/sàn - 06 thang máy các phòng.Đều có ánh sáng tự nhiên.+ Bàn giao full nội thất cao cấp nhập khẩu.+ Bàn giao quý 4/2024.-----------------------Dự án tọa lạc tại trung tâm quận Mỹ Đình, cửa ngõ phía Tây Hà Nội.Vị trí đắc địa trên trục đường Phạm Hùng, tiếp giáp 3 mặt tiền đường.Từ dự án dễ dàng kết nối với các tiện ích trong khu vực.Là khu phức hợp sang trọng bao gồm: Căn hộ cao cấp, Căn hộ dịch vụ, Trung tâm thương mại và văn phòng.Hệ thống tiện ích cao cấp: Hồ bơi, phòng gym & fitness, nhà hàng, trung tâm mua sắm...LH 24/7: 0942 - 519 - *** (Mr. Thanh - TPKD)
",Căn hộ,,Sổ hồng, 11/10/2023,08/11/2023,Bán,2422093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,,,,,,,,,,,,,,
"
Căn hộ Penthouse đẳng cấp toà Capital Elite 18 Phạm Hùng - Trực tiếp Chủ đầu quỹ căn độc quyền
","
Thỏa thuận
","
305 - 380
m2
",['Mua bán Căn hộ chung cư  Capital Elite'],"
Liên hệ ngay em Thanh - Phòng Kinh doanh Chủ đầu tư dự án Capital Elite 18 Phạm Hùng để sở hữu căn penthouse đẹp nhất với giá tốt nhất thị trường.LH 24/7: 0942 - 519 - *** (Mr. Thanh - TPKD)- Quỹ độc quyền penthouse đẳng cấp với tầm view vĩnh cửu phía Tây Hà Nội với ố lượng vô cùng giới hạn- Diện tích 260 - 380m thông thuỷ- Thiết kế nằm trên tầng 30 31 áp mái Sky Bar- Ngân hàng hỗ trợ 70%, 0% lãi suất và ân hạn nợ gốc 24 tháng- Bàn giao thô, chiết khấu lên đến 9% Quy mô dự án: 01 tòa tháp gồm 4,5 tầng hầm + 32 tầng nổi (Gồm 9 tầng dịch vụ TM, văn phòng và 22 tầng căn hộ, khách sạn).+ Tầng 1 - 9: Trung tâm thương mại và văn phòng.+ Tầng 10 - 17: Căn hộ bán cho người Việt Nam.+ Tầng 18 23: Căn hộ bán cho người nước ngoài.+ Tầng 24 29: Căn hộ dịch vụ khách sạn.+ Tầng 30 - 31: Căn hộ duplex penthouse.+ Tầng 32: Skybar. * Vị trí kim cương (quỹ đất cuối cùng trên mặt đường Phạm Hùng).- Phía Tây Hà Nội với sự hiện diện của những cung đường nghìn tỷ như vành đai 3, đại lộ Thăng Long, quốc lộ 32, đường Phạm Văn Đồng, tuyến đường sắt trên cao và hàng loạt quy hoạch phát triển tiện ích hạ tầng.- Được định hướng trở thành khu vực cốt lõi, trung tâm mới năng động của Thủ đô, đây cũng là mảnh đất vàng hút làn sóng dân cư chuyển đến, đặc biệt là giới tinh hoa với nhu cầu sống tiện nghi và đẳng cấp.- Nơi tập trung các bộ ngành, sứ quán ngoại giao, trung tâm giao dục quốc gia và thung lũng công nghệ cao silicon của Việt Nam.- Tuy nhiên, thời điểm hiện tại, quỹ đất hạn chế, các dự án đầy đủ pháp lý khan hiếm - Sự ra đời của tòa tháp Capital Elite sẽ giải mã cơn khát bất động sản ở thực phân khúc cao cấp phía Tây Hà Nội.- Cách sân bay Nội Bài 30 phút lái xe.- Cách BigC Thăng Long 3 phút lái xe.- Cách Trung Tâm Hà Nội (khu vực bờ hồ) 30 phút lái xe.- Hệ thống trường học chất lượng cao Đoàn Thị Điểm, Marie Curie, Lê Quý Đôn, Trường chuyên Đại học Quốc Gia.- Trường đại học lớn: Thương Mại, Đại học Quốc Gia, Đại học Ngoại Ngữ, Đại học Sư Phạm, Học viện báo chí & tuyên truyền..- Bệnh viện lớn: Bệnh viện 198 Bộ Công An, Bệnh viện Huyết học và Truyền máu TW,- Công viên: Công viên Cầu Giấy, công viên Nghĩa Đô, Công viên Mai Dịch.- Các bộ ngành và đại sứ quán: Bộ tài nguyên môi trường, bộ nội vụ, đại sứ quán Mỹ,...- Các tập đoàn công nghệ hàng đầu Việt Nam: FPT, Viettel, Mobifone,... LH ngay em Thanh: 09542 - 519 - *** để nhanh tay sở hữu căn hộ penthouse đẳng cấp nhất khu phía Tây Hà Nội
",Căn hộ,,Sổ hồng, 11/10/2023,08/11/2023,Bán,2423637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,,,,,,,,,,,,,,
